agency_cd,site_no,Date,Flow,Flow_cd,Turb,Turb_cd,80154,80154_cd,80155,80155_cd
USGS,01589025,2011-07-29,45,A,5.3,A,9,A,1.1,A
USGS,01589025,2011-07-30,41.4,A,3.5,A,8,A,0.93,A
USGS,01589025,2011-07-31,37.9,A,3.4,A,8,A,0.77,A
USGS,01589025,2011-08-01,35.6,A,1.7,A,7,A,0.65,A
USGS,01589025,2011-08-02,37.4,A,1.4,A,11,A,1.1,A
USGS,01589025,2011-08-03,61.6,A,17,A,13,A,2.3,A
USGS,01589025,2011-08-04,55.8,A,3.9,A,5,A,0.8,A
USGS,01589025,2011-08-05,46.5,A,1.6,A,4,A,0.54,A
USGS,01589025,2011-08-06,82.1,A,54.3,A,52,A,36,A
USGS,01589025,2011-08-07,286,A,79.6,A,77,A,91,A
USGS,01589025,2011-08-08,102,A,40.5,A,27,A,7.7,A
USGS,01589025,2011-08-09,61.6,A,7.2,A,11,A,1.8,A
USGS,01589025,2011-08-10,61.2,A,3.8,A,6,A,1,A
USGS,01589025,2011-08-12,44.8,A,1.5,A,0.9,A,0.11,A
USGS,01589025,2011-08-13,53.7,A,2.9,A,2,A,0.32,A
USGS,01589025,2011-08-14,281,A,106,A,242,A,623,A
USGS,01589025,2011-08-15,214,A,73.4,A,82,A,81,A
USGS,01589025,2011-08-16,93.4,A,77.4,A,64,A,19,A
USGS,01589025,2011-08-17,56.7,A,9.7,A,9,A,1.4,A
USGS,01589025,2011-08-18,48.7,A,4.4,A,8,A,1.1,A
USGS,01589025,2011-08-19,56.7,A,5.2,A,16,A,2.4,A
USGS,01589025,2011-08-20,55,A,2.4,A,17,A,2.6,A
USGS,01589025,2011-08-21,147,A,65.6,A,147,A,163,A
USGS,01589025,2011-08-22,55.3,A,5.7,A,41,A,6.2,A
USGS,01589025,2011-08-23,43.4,A,2.5,A,35,A,4.1,A
USGS,01589025,2011-08-24,40.1,A,1.6,A,34,A,3.7,A
USGS,01589025,2011-08-25,44.8,A,1.4,A,32,A,3.9,A
USGS,01589025,2011-08-26,47.6,A,2.2,A,41,A,5.3,A
USGS,01589025,2011-08-27,171,A,27.1,A,99,A,156,A
USGS,01589025,2011-08-28,1200,A,123,A,265,A,1100,A
USGS,01589025,2011-08-29,167,A,25,A,43,A,21,A
USGS,01589025,2011-08-30,89.8,A,5.5,A,24,A,5.8,A
USGS,01589025,2011-08-31,72.2,A,2.5,A,20,A,3.9,A
USGS,01589025,2011-09-01,64.2,A,1.7,A,19,A,3.4,A
USGS,01589025,2011-09-02,70.8,A,2.1,A,19,A,3.6,A
USGS,01589025,2011-09-03,67.2,A,1.3,A,18,A,3.4,A
USGS,01589025,2011-09-04,72.7,A,1.2,A,18,A,3.5,A
USGS,01589025,2011-09-05,71.6,A,1.7,A,19,A,4,A
USGS,01589025,2011-09-06,490,A,51.2,A,93,A,127,A
USGS,01589025,2011-09-07,5340,A,630,A,2150,A,63300,A
USGS,01589025,2011-09-08,4980,A,529,A,1690,A,25000,A
USGS,01589025,2011-09-09,2280,A,114,A,299,A,1980,A
USGS,01589025,2011-09-10,1060,A,50.7,A,146,A,427,A
USGS,01589025,2011-09-11,631,A,32.3,A,119,A,206,A
USGS,01589025,2011-09-13,410,A,21.3,A,95,A,106,A
USGS,01589025,2011-09-17,199,A,4.3,A,87,A,47,A
USGS,01589025,2011-09-18,178,A,3.6,A,78,A,38,A
USGS,01589025,2011-09-21,136,A,1.6,A,62,A,23,A
USGS,01589025,2011-09-22,142,A,5.3,A,52,A,20,A
USGS,01589025,2011-09-23,277,A,34.9,A,76,A,68,A
USGS,01589025,2011-09-24,190,A,15.3,A,48,A,25,A
USGS,01589025,2011-09-25,147,A,2.5,A,35,A,14,A
USGS,01589025,2011-09-26,136,A,1.4,A,31,A,11,A
USGS,01589025,2011-09-27,128,A,0.8,A,26,A,8.9,A
USGS,01589025,2011-09-28,152,A,9.2,A,38,A,17,A
USGS,01589025,2011-09-29,151,A,8.1,A,39,A,16,A
USGS,01589025,2011-09-30,123,A,1.1,A,25,A,8.3,A
USGS,01589025,2011-10-01,114,A,0.8,A,1.2,A,0.36,A
USGS,01589025,2011-10-02,136,A,1,A,1.8,A,0.65,A
USGS,01589025,2011-10-03,129,A,0.8,A,1.4,A,0.51,A
USGS,01589025,2011-10-04,122,A,0.6,A,1.2,A,0.4,A
USGS,01589025,2011-10-05,113,A,0.7,A,1.4,A,0.44,A
USGS,01589025,2011-10-06,102,A,0.5,A,1,A,0.26,A
USGS,01589025,2011-10-07,98.6,A,0.5,A,1,A,0.26,A
USGS,01589025,2011-10-08,96.7,A,0.4,A,1.2,A,0.31,A
USGS,01589025,2011-10-09,94.9,A,0.5,A,1.2,A,0.31,A
USGS,01589025,2011-10-10,94.8,A,0.5,A,0.9,A,0.23,A
USGS,01589025,2011-10-14,383,A,98.4,A,153,A,167,A
USGS,01589025,2011-10-15,259,A,35.8,A,61.4,A,45,A
USGS,01589025,2011-10-16,176,A,18.9,A,28.2,A,13.5,A
USGS,01589025,2011-10-17,153,A,12.3,A,20.5,A,8.48,A
USGS,01589025,2011-10-18,132,A,11.5,A,18.5,A,6.61,A
USGS,01589025,2011-10-19,202,A,18.1,A,27.5,A,16.8,A
USGS,01589025,2011-10-20,313,A,25.6,A,44.5,A,37.6,A
USGS,01589025,2011-10-21,217,A,22.1,A,35.5,A,21,A
USGS,01589025,2011-10-22,183,A,17.9,A,27.3,A,13.5,A
USGS,01589025,2011-10-23,162,A,14.5,A,23.7,A,10.4,A
USGS,01589025,2011-10-24,144,A,10.5,A,16.2,A,6.33,A
USGS,01589025,2011-10-26,126,A,1.3,A,2.3,A,0.77,A
USGS,01589025,2011-10-27,134,A,0.7,A,1.4,A,0.53,A
USGS,01589025,2011-10-28,136,A,0.6,A,1,A,0.37,A
USGS,01589025,2011-11-03,177,A,1.3,A,2.3,A,1.09,A
USGS,01589025,2011-11-04,169,A,0.6,A,1,A,0.43,A
USGS,01589025,2011-11-05,154,A,0.6,A,1,A,0.4,A
USGS,01589025,2011-11-06,129,A,0.6,A,0.9,A,0.31,A
USGS,01589025,2011-11-07,126,A,0.3,A,0.6,A,0.19,A
USGS,01589025,2011-11-08,124,A,0.3,A,0.6,A,0.19,A
USGS,01589025,2011-11-09,121,A,0.4,A,0.5,A,0.16,A
USGS,01589025,2011-11-10,122,A,0.3,A,0.5,A,0.15,A
USGS,01589025,2011-11-11,126,A,0.6,A,0.9,A,0.32,A
USGS,01589025,2011-11-12,119,A,0.4,A,0.9,A,0.29,A
USGS,01589025,2011-11-13,114,A,0.3,A,0.7,A,0.21,A
USGS,01589025,2011-11-14,113,A,0.4,A,0.7,A,0.21,A
USGS,01589025,2011-11-15,113,A,0.3,A,0.7,A,0.21,A
USGS,01589025,2011-11-16,175,A,2,A,3.6,A,2.07,A
USGS,01589025,2011-11-18,175,A,3.3,A,5.3,A,2.59,A
USGS,01589025,2011-11-19,149,A,0.9,A,1.5,A,0.61,A
USGS,01589025,2011-11-20,140,A,0.5,A,0.9,A,0.32,A
USGS,01589025,2011-11-21,168,A,0.7,A,1.3,A,0.58,A
USGS,01589025,2011-11-24,2110,A,51.4,A,99.9,A,667,A
USGS,01589025,2011-11-27,505,A,7.8,A,14,A,19.1,A
USGS,01589025,2011-11-28,412,A,5.7,A,8.8,A,9.79,A
USGS,01589025,2011-12-02,355,A,4.1,A,6.5,A,6.24,A
USGS,01589025,2011-12-03,317,A,3.4,A,5,A,4.28,A
USGS,01589025,2011-12-04,290,A,3,A,2.7,A,2.16,A
USGS,01589025,2011-12-05,272,A,2.6,A,3.5,A,2.56,A
USGS,01589025,2011-12-06,272,A,2.4,A,2.5,A,1.81,A
USGS,01589025,2011-12-09,1100,A,23.1,A,36.4,A,111,A
USGS,01589025,2011-12-10,731,A,11.1,A,19.7,A,39.3,A
USGS,01589025,2011-12-12,441,A,5.2,A,10.2,A,12.2,A
USGS,01589025,2011-12-13,389,A,4.4,A,7.2,A,7.57,A
USGS,01589025,2011-12-14,350,A,3.7,A,11,A,10.4,A
USGS,01589025,2011-12-15,328,A,3.2,A,9.7,A,8.61,A
USGS,01589025,2011-12-16,328,A,2.8,A,7,A,6.19,A
USGS,01589025,2011-12-17,295,A,2.4,A,3.5,A,2.82,A
USGS,01589025,2011-12-18,273,A,2.2,A,2,A,1.48,A
USGS,01589025,2011-12-19,253,A,2,A,3.8,A,2.56,A
USGS,01589025,2011-12-20,241,A,1.8,A,3,A,1.95,A
USGS,01589025,2011-12-21,235,A,1.6,A,5,A,3.17,A
USGS,01589025,2011-12-22,254,A,2.5,A,4.6,A,3.18,A
USGS,01589025,2011-12-24,631,A,24.1,A,37.5,A,67.7,A
USGS,01589025,2011-12-25,451,A,7,A,10.2,A,12.5,A
USGS,01589025,2011-12-26,384,A,4.7,A,10.3,A,10.6,A
USGS,01589025,2011-12-27,484,A,22.2,A,37.8,A,74.7,A
USGS,01589025,2011-12-28,661,A,38.6,A,62.1,A,112,A
USGS,01589025,2011-12-29,445,A,8.4,A,12.1,A,15.2,A
USGS,01589025,2011-12-30,386,A,3.8,A,5.8,A,5.94,A
USGS,01589025,2011-12-31,352,A,3.1,A,6,A,5.7,A
USGS,01589025,2012-01-01,320,A,2.7,A,5,A,4.33,A
USGS,01589025,2012-01-02,301,A,2.4,A,4.7,A,3.86,A
USGS,01589025,2012-01-03,273,A,2.2,A,4.3,A,3.14,A
USGS,01589025,2012-01-04,230,A,2.1,A,2.7,A,1.74,A
USGS,01589025,2012-01-05,220,A,1.7,A,2.7,A,1.64,A
USGS,01589025,2012-01-06,226,A,1.6,A,4.3,A,2.59,A
USGS,01589025,2012-01-07,226,A,1.7,A,2.3,A,1.37,A
USGS,01589025,2012-01-08,218,A,1.5,A,4.5,A,2.65,A
USGS,01589025,2012-01-09,207,A,1.3,A,3,A,1.68,A
USGS,01589025,2012-01-10,204,A,1.1,A,3.5,A,1.93,A
USGS,01589025,2012-01-11,205,A,1.4,A,3.1,A,1.73,A
USGS,01589025,2012-01-13,494,A,20.9,A,35.4,A,47.8,A
USGS,01589025,2012-01-14,383,A,5.9,A,10.3,A,10.7,A
USGS,01589025,2012-01-15,318,A,3,A,5.3,A,4.57,A
USGS,01589025,2012-01-16,265,A,2.4,A,3.7,A,2.64,A
USGS,01589025,2012-01-17,276,A,2.1,A,4.3,A,3.2,A
USGS,01589025,2012-01-18,310,A,3,A,5.5,A,4.6,A
USGS,01589025,2012-01-19,254,A,2,A,4.5,A,3.09,A
USGS,01589025,2012-01-20,242,A,1.4,A,2.8,A,1.8,A
USGS,01589025,2012-01-21,260,A,1.7,A,4,A,2.81,A
USGS,01589025,2012-01-22,252,A,1.6,A,2.5,A,1.72,A
USGS,01589025,2012-01-23,236,A,1.4,A,2.8,A,1.76,A
USGS,01589025,2012-01-24,280,A,1.5,A,3.2,A,2.45,A
USGS,01589025,2012-01-25,270,A,1.4,A,1.7,A,1.28,A
USGS,01589025,2012-01-26,257,A,1,A,1,A,0.7,A
USGS,01589025,2012-01-27,300,A,19.2,A,25.3,A,24.2,A
USGS,01589025,2012-01-28,303,A,5.6,A,9.7,A,8.02,A
USGS,01589025,2012-01-29,264,A,1.9,A,4.2,A,3.06,A
USGS,01589025,2012-01-30,245,A,1.2,A,2.5,A,1.65,A
USGS,01589025,2012-01-31,229,A,1,A,2,A,1.23,A
USGS,01589025,2012-02-01,220,A,1,A,2.3,A,1.34,A
USGS,01589025,2012-02-02,219,A,1.1,A,2.6,A,1.55,A
USGS,01589025,2012-02-03,212,A,1,A,1.7,A,1.01,A
USGS,01589025,2012-02-04,201,A,1,A,1.3,A,0.68,A
USGS,01589025,2012-02-05,227,A,1,A,2,A,1.23,A
USGS,01589025,2012-02-06,215,A,0.9,A,1.7,A,1.02,A
USGS,01589025,2012-02-07,201,A,0.8,A,1.8,A,0.95,A
USGS,01589025,2012-02-08,192,A,0.8,A,2,A,1.03,A
USGS,01589025,2012-02-09,202,A,0.8,A,1.7,A,0.95,A
USGS,01589025,2012-02-10,192,A,0.8,A,1.3,A,0.65,A
USGS,01589025,2012-02-11,212,A,1,A,2,A,1.15,A
USGS,01589025,2012-02-12,231,A,1.4,A,2.5,A,1.56,A
USGS,01589025,2012-02-13,180,A,1,A,1.5,A,0.73,A
USGS,01589025,2012-02-14,172,A,0.9,A,2,A,0.93,A
USGS,01589025,2012-02-15,181,A e,0.8,A,1.5,A e,0.7,A e
USGS,01589025,2012-02-16,174,A,1.3,A,2,A,0.94,A
USGS,01589025,2012-02-17,209,A,1.5,A,2.3,A,1.27,A
USGS,01589025,2012-02-18,185,A,1.4,A,2.7,A,1.38,A
USGS,01589025,2012-02-19,179,A,0.8,A,1.5,A,0.72,A
USGS,01589025,2012-02-20,173,A,0.8,A,2.1,A,1,A
USGS,01589025,2012-02-21,156,A,0.7,A,1.5,A,0.63,A
USGS,01589025,2012-02-22,153,A,0.6,A,2,A,0.83,A
USGS,01589025,2012-02-23,154,A,1.5,A,3.4,A,1.43,A
USGS,01589025,2012-02-24,156,A,0.7,A,2,A,0.84,A
USGS,01589025,2012-02-25,168,A,0.7,A,1.2,A,0.57,A
USGS,01589025,2012-02-26,160,A,0.7,A,0.9,A,0.39,A
USGS,01589025,2012-02-27,138,A,0.5,A,1.3,A,0.46,A
USGS,01589025,2012-02-28,137,A,0.5,A,1.7,A,0.65,A
USGS,01589025,2012-02-29,372,A,124,A,195,A,399,A
USGS,01589025,2012-03-01,671,A,55.9,A,87.9,A,164,A
USGS,01589025,2012-03-02,401,A,13,A,21.6,A,24.5,A
USGS,01589025,2012-03-03,410,A,8.9,A,15.1,A,16.9,A
USGS,01589025,2012-03-04,343,A,4.1,A,7.5,A,7.01,A
USGS,01589025,2012-03-05,278,A,2.8,A,4.2,A,3.17,A
USGS,01589025,2012-03-06,241,A,2,A,3.6,A,2.36,A
USGS,01589025,2012-03-07,212,A,1.5,A,3,A,1.72,A
USGS,01589025,2012-03-08,198,A,1.4,A,3,A,1.6,A
USGS,01589025,2012-03-09,203,A,1.4,A,3,A,1.64,A
USGS,01589025,2012-03-10,186,A,1.3,A,3,A,1.5,A
USGS,01589025,2012-03-11,165,A,1,A,2.5,A,1.11,A
USGS,01589025,2012-03-12,159,A,0.9,A,1.8,A,0.79,A
USGS,01589025,2012-03-13,157,A,0.8,A,1.4,A,0.59,A
USGS,01589025,2012-03-14,154,A,0.9,A,1,A,0.43,A
USGS,01589025,2012-03-15,149,A,0.9,A,1,A,0.4,A
USGS,01589025,2012-03-16,145,A,0.8,A,1,A,0.39,A
USGS,01589025,2012-03-17,145,A,0.9,A,1.3,A,0.49,A
USGS,01589025,2012-03-18,140,A,0.9,A,1.7,A,0.65,A
USGS,01589025,2012-03-19,139,A,0.9,A,2,A,0.75,A
USGS,01589025,2012-03-20,156,A,1.3,A,2,A,0.84,A
USGS,01589025,2012-03-21,154,A,1.2,A,1.9,A,0.8,A
USGS,01589025,2012-03-22,143,A,1,A,1.5,A,0.6,A
USGS,01589025,2012-03-23,137,A,1,A,1.2,A,0.43,A
USGS,01589025,2012-03-24,146,A,1.6,A,2.3,A,0.93,A
USGS,01589025,2012-03-25,197,A,2.6,A,4.7,A,2.56,A
USGS,01589025,2012-03-26,175,A,2,A,4,A,1.89,A
USGS,01589025,2012-03-27,157,A,1.1,A,3.6,A,1.55,A
USGS,01589025,2012-03-28,134,A,0.7,A,2.4,A,0.87,A
USGS,01589025,2012-03-29,141,A,0.7,A,2,A,0.76,A
USGS,01589025,2012-03-30,132,A,0.6,A,2,A,0.71,A
USGS,01589025,2012-03-31,127,A,0.5,A,2,A,0.68,A
USGS,01589025,2012-04-01,125,A,0.5,A,1.6,A,0.54,A
USGS,01589025,2012-04-02,136,A,1,A,1.5,A,0.57,A
USGS,01589025,2012-04-03,127,A,0.7,A,1.3,A,0.45,A
USGS,01589025,2012-04-04,121,A,0.7,A,2,A,0.65,A
USGS,01589025,2012-04-05,118,A,0.7,A,1.7,A,0.54,A
USGS,01589025,2012-04-06,114,A,0.8,A,1.1,A,0.33,A
USGS,01589025,2012-04-07,110,A,0.7,A,2,A,0.58,A
USGS,01589025,2012-04-08,108,A,0.7,A,2,A,0.57,A
USGS,01589025,2012-04-09,107,A,0.8,A,1,A,0.28,A
USGS,01589025,2012-04-10,106,A,0.7,A,1.7,A,0.49,A
USGS,01589025,2012-04-11,106,A,1.5,A,2,A,0.57,A
USGS,01589025,2012-04-12,106,A,1,A,2,A,0.57,A
USGS,01589025,2012-04-13,104,A,0.7,A,1.9,A,0.53,A
USGS,01589025,2012-04-14,102,A,0.7,A,1.1,A,0.3,A
USGS,01589025,2012-04-15,102,A,0.9,A,1,A,0.28,A
USGS,01589025,2012-04-16,102,A,1,A,1.4,A,0.4,A
USGS,01589025,2012-04-17,99,A,1.1,A,2,A,0.53,A
USGS,01589025,2012-04-18,100,A,1.1,A,2,A,0.54,A
USGS,01589025,2012-04-19,111,A,1.2,A,2,A,0.6,A
USGS,01589025,2012-04-20,102,A,1.1,A,2,A,0.56,A
USGS,01589025,2012-04-21,111,A,5.9,A,10.1,A,4.12,A
USGS,01589025,2012-04-22,189,A,15.2,A,25.4,A,22.3,A
USGS,01589025,2012-04-23,273,A,16.5,A,27.1,A,23.8,A
USGS,01589025,2012-04-24,149,A,4.1,A,7,A,2.83,A
USGS,01589025,2012-04-25,119,A,2.3,A,4.2,A,1.37,A
USGS,01589025,2012-04-26,115,A,1.7,A,4,A,1.24,A
USGS,01589025,2012-04-27,122,A,1.6,A,4,A,1.32,A
USGS,01589025,2012-04-28,106,A,1.5,A,4,A,1.14,A
USGS,01589025,2012-04-29,112,A,1.4,A,3.6,A,1.1,A
USGS,01589025,2012-04-30,103,A,1.3,A,3,A,0.83,A
USGS,01589025,2012-05-01,105,A,1.4,A,2.3,A,0.64,A
USGS,01589025,2012-05-02,108,A,1.6,A,3,A,0.88,A
USGS,01589025,2012-05-03,114,A,3.6,A,6.4,A,2.52,A
USGS,01589025,2012-05-04,138,A,11.5,A,19.4,A,7.95,A
USGS,01589025,2012-05-05,111,A,2.7,A,5,A,1.5,A
USGS,01589025,2012-05-06,101,A,1.8,A,3.6,A,0.98,A
USGS,01589025,2012-05-07,97.6,A,1.7,A,3.4,A,0.89,A
USGS,01589025,2012-05-08,96.7,A,1.6,A,2.8,A,0.74,A
USGS,01589025,2012-05-09,203,A,12.9,A,22.1,A,13.2,A
USGS,01589025,2012-05-10,171,A,5.5,A,9.7,A,4.72,A
USGS,01589025,2012-05-11,116,A,2.5,A,4.3,A,1.35,A
USGS,01589025,2012-05-12,102,A,1.8,A,3.2,A,0.88,A
USGS,01589025,2012-05-13,95.6,A,1.5,A,3.4,A,0.89,A
USGS,01589025,2012-05-14,113,A,2.8,A,5.4,A,1.83,A
USGS,01589025,2012-05-15,419,A,45.3,A,75.4,A,93.7,A
USGS,01589025,2012-05-16,193,A,13.9,A,24,A,13.4,A
USGS,01589025,2012-05-17,136,A,4.3,A,7.8,A,2.94,A
USGS,01589025,2012-05-18,115,A,2.6,A,4,A,1.24,A
USGS,01589025,2012-05-19,105,A,2.3,A,3.4,A,0.96,A
USGS,01589025,2012-05-20,97.7,A,2.1,A,3.5,A,0.92,A
USGS,01589025,2012-05-21,136,A,5.2,A,9.1,A,3.95,A
USGS,01589025,2012-05-22,133,A,3.8,A,6.7,A,2.48,A
USGS,01589025,2012-05-23,163,A e,33.1,A,10.9,A e,3.77,A e
USGS,01589025,2012-05-24,212,A e,101,A,150,A e,64.4,A e
USGS,01589025,2012-05-25,118,A,21.6,A,36.4,A,12.1,A
USGS,01589025,2012-05-26,102,A,4.9,A,8.3,A,2.29,A
USGS,01589025,2012-05-27,95.3,A,3.6,A,7.4,A,1.9,A
USGS,01589025,2012-05-28,103,A,3.8,A,7.9,A,2.2,A
USGS,01589025,2012-05-29,106,A,7.9,A,14.4,A,6.54,A
USGS,01589025,2012-05-30,161,A,17.3,A,29.8,A,14.9,A
USGS,01589025,2012-05-31,102,A,4,A,7.9,A,2.21,A
USGS,01589025,2012-06-01,342,A,126,A,235,A,582,A
USGS,01589025,2012-06-02,739,A,271,A,396,A,1020,A
USGS,01589025,2012-06-03,301,A,30.4,A,46.4,A,38.3,A
USGS,01589025,2012-06-04,259,A,13.4,A,36.5,A,25.5,A
USGS,01589025,2012-06-05,202,A,10.1,A,26.3,A,14.5,A
USGS,01589025,2012-06-06,149,A,7.3,A,20.5,A,8.32,A
USGS,01589025,2012-06-07,122,A,5.3,A,12.9,A,4.29,A
USGS,01589025,2012-06-08,121,A,4.8,A,9.4,A,3.07,A
USGS,01589025,2012-06-09,100,A,3.6,A,7,A,1.9,A
USGS,01589025,2012-06-10,88.6,A,3.5,A,4.4,A,1.05,A
USGS,01589025,2012-06-11,82,A,3,A,3.4,A,0.74,A
USGS,01589025,2012-06-12,122,A,13.5,A,22.1,A,11.3,A
USGS,01589025,2012-06-13,162,A,12.4,A,21.4,A,10.3,A
USGS,01589025,2012-06-14,101,A,4.1,A,7.4,A,2.04,A
USGS,01589025,2012-06-15,86.5,A,2.7,A,5,A,1.17,A
USGS,01589025,2012-06-16,80.1,A,2.3,A,4,A,0.87,A
USGS,01589025,2012-06-17,75.7,A,2.1,A,3,A,0.61,A
USGS,01589025,2012-06-18,78.7,A,2,A,3.2,A,0.69,A
USGS,01589025,2012-06-19,82.5,A,2.1,A,4,A,0.88,A
USGS,01589025,2012-06-20,75.7,A,1.8,A,3.3,A,0.67,A
USGS,01589025,2012-06-21,70.3,A,1.7,A,3.6,A,0.68,A
USGS,01589025,2012-06-22,69.5,A,1.6,A,3.3,A,0.61,A
USGS,01589025,2012-06-23,67.5,A,1.7,A,2.8,A,0.52,A
USGS,01589025,2012-06-24,64.9,A,2,A,3.2,A,0.56,A
USGS,01589025,2012-06-25,62.1,A,1.8,A,3.1,A,0.52,A
USGS,01589025,2012-06-26,58.3,A,1.6,A,3.3,A,0.52,A
USGS,01589025,2012-06-27,55.4,A,1.6,A,3.2,A,0.49,A
USGS,01589025,2012-06-28,53.5,A,1.6,A,3.9,A,0.56,A
USGS,01589025,2012-06-29,52.3,A,2,A,4,A,0.58,A
USGS,01589025,2012-06-30,206,A,67.8,A,112,A,72.4,A
USGS,01589025,2012-07-01,77.2,A,9.4,A,16.8,A,3.76,A
USGS,01589025,2012-07-02,103,A,7.7,A,13.2,A,3.8,A
USGS,01589025,2012-07-03,77.5,A,3,A,5,A,1.14,A
USGS,01589025,2012-07-04,59.8,A,2,A,3,A,0.48,A
USGS,01589025,2012-07-05,54.1,A,1.3,A,3.1,A,0.45,A
USGS,01589025,2012-07-06,50.2,A,1.1,A,2.6,A,0.36,A
USGS,01589025,2012-07-07,47.5,A,1.2,A,2,A,0.26,A
USGS,01589025,2012-07-08,45.7,A,0.9,A,1.7,A,0.21,A
USGS,01589025,2012-07-09,258,A,57,A,94.1,A,108,A
USGS,01589025,2012-07-10,121,A,56.8,A,76.9,A,29.3,A
USGS,01589025,2012-07-11,72.5,A,6.2,A,11.7,A,2.35,A
USGS,01589025,2012-07-12,61.6,A,2.2,A,4.3,A,0.71,A
USGS,01589025,2012-07-13,56.3,A,1.5,A,3.7,A,0.56,A
USGS,01589025,2012-07-14,70.2,A,3.3,A,6.2,A,1.26,A
USGS,01589025,2012-07-15,60.2,A,1.7,A,3.6,A,0.58,A
USGS,01589025,2012-07-16,61.3,A,1.6,A,3.1,A,0.52,A
USGS,01589025,2012-07-17,51.2,A,1.1,A,2.1,A,0.29,A
USGS,01589025,2012-07-18,46.7,A,1,A,2.4,A,0.3,A
USGS,01589025,2012-07-19,50.4,A,5.8,A,10.4,A,2.65,A
USGS,01589025,2012-07-20,248,A,69.5,A,109,A,92.3,A
USGS,01589025,2012-07-21,326,A,81.7,A,126,A,107,A
USGS,01589025,2012-07-22,241,A,33.6,A,49.9,A,34.5,A
USGS,01589025,2012-07-23,118,A,12.3,A,21.5,A,7.04,A
USGS,01589025,2012-07-24,94.2,A,4.7,A,7.8,A,1.99,A
USGS,01589025,2012-07-25,81.2,A,3,A,6.6,A,1.46,A
USGS,01589025,2012-07-26,76.2,A,4.2,A,7.2,A,1.97,A
USGS,01589025,2012-07-27,102,A,10.6,A,18.8,A,5.88,A
USGS,01589025,2012-07-28,73.9,A,2.1,A,4.1,A,0.82,A
USGS,01589025,2012-07-29,65,A,1.8,A,4,A,0.7,A
USGS,01589025,2012-07-30,61.8,A,1.2,A,3.5,A,0.59,A
USGS,01589025,2012-07-31,57.7,A,1.1,A,3.1,A,0.48,A
USGS,01589025,2012-08-01,58.8,A,1.2,A,2.3,A,0.36,A
USGS,01589025,2012-08-02,57,A,1.2,A,2.7,A,0.42,A
USGS,01589025,2012-08-03,52.1,A,1.1,A,3,A,0.42,A
USGS,01589025,2012-08-04,49.8,A,1.1,A,2.8,A,0.37,A
USGS,01589025,2012-08-06,82.4,A,4.6,A,9.2,A,2.06,A
USGS,01589025,2012-08-07,56.4,A,1.5,A,2.7,A,0.42,A
USGS,01589025,2012-08-08,48.6,A,1.3,A,3.1,A,0.41,A
USGS,01589025,2012-08-09,104,A,66.4,A,85.4,A,77.8,A
USGS,01589025,2012-08-10,188,A,49.3,A,76.5,A,45.8,A
USGS,01589025,2012-08-11,106,A,13.9,A,23.2,A,7.33,A
USGS,01589025,2012-08-12,80.4,A,5.7,A,10,A,2.21,A
USGS,01589025,2012-08-13,58,A,2.5,A,8,A,1.25,A
USGS,01589025,2012-08-14,61,A e,2,A,5.8,A e,0.86,A e
USGS,01589025,2012-08-18,58.9,A,2.9,A,7.2,A,1.16,A
USGS,01589025,2012-08-19,47.3,A,2.2,A,5.5,A,0.7,A
USGS,01589025,2012-08-20,58.9,A,5.4,A,10.1,A,2.23,A
USGS,01589025,2012-08-21,84.3,A,9.1,A,15.9,A,4.08,A
USGS,01589025,2012-08-22,55.3,A,3.1,A,6,A,0.91,A
USGS,01589025,2012-08-23,46.9,A,2.3,A,4.5,A,0.57,A
USGS,01589025,2012-08-24,43.5,A,2,A,4.8,A,0.56,A
USGS,01589025,2012-08-25,42.4,A,2,A,4.3,A,0.49,A
USGS,01589025,2012-08-26,260,A,167,A,197,A,331,A
USGS,01589025,2012-08-27,124,A,43.5,A,33.6,A,11.7,A
USGS,01589025,2012-08-28,66,A,4.3,A,13.2,A,2.44,A
USGS,01589025,2012-08-29,52.9,A,2.4,A,3.1,A,0.45,A
USGS,01589025,2012-08-30,46.8,A,2.1,A,2.8,A,0.35,A
USGS,01589025,2012-08-31,43.6,A,1.8,A,2.5,A,0.29,A
USGS,01589025,2012-09-01,41.2,A,1.5,A,2.5,A,0.28,A
USGS,01589025,2012-09-02,44.8,A,1.8,A,2.5,A,0.3,A
USGS,01589025,2012-09-03,51.6,A,1.9,A,2.8,A,0.39,A
USGS,01589025,2012-09-04,46.9,A,1.3,A,3,A,0.39,A
USGS,01589025,2012-09-05,49.9,A,1.6,A,4.5,A,0.61,A
USGS,01589025,2012-09-06,42.4,A,1.3,A,5,A,0.57,A
USGS,01589025,2012-09-07,41.8,A,1.2,A,3,A,0.34,A
USGS,01589025,2012-09-08,54.6,A,6.6,A,12.2,A,2.72,A
USGS,01589025,2012-09-09,54.7,A,2.7,A,5.9,A,0.99,A
USGS,01589025,2012-09-10,41.3,A,1.4,A,2.7,A,0.31,A
USGS,01589025,2012-09-11,37,A,1.2,A,1.7,A,0.18,A
USGS,01589025,2012-09-12,34.6,A,1.1,A,1.8,A,0.16,A
USGS,01589025,2012-09-13,33.8,A,1,A,2,A,0.18,A
USGS,01589025,2012-09-14,32.7,A,1,A,2.5,A,0.22,A
USGS,01589025,2012-09-15,31.8,A,1,A,1.7,A,0.15,A
USGS,01589025,2012-09-16,31,A,0.9,A,2.2,A,0.19,A
